gp,NN,O
units,DT,O
and,NN,O
sub,VBZ,B-LEGAL
para,IN,O
a,NN,O
thereof,IN,O
lays,VBG,O
down,DT,O
that,JJ,O
the,NNS,O
consumption,CC,O
so,NN,O
assessed,VBP,O
shall,DT,O
be,NN,O
charged,VBZ,O
at,RP,O
thrice,IN,O
the,DT,O
rate,NN,B-LEGAL
per,RB,O
unit,JJ,O
of,MD,O
the,VB,O
tariff,VBN,O
applicable,IN,O
to,PDT,O
the,DT,O
consumer,NN,B-LEGAL
excluding,IN,O
the,NN,O
consumption,IN,O
recorded,DT,O
by,NN,O
the,JJ,O
meter,TO,B-LEGAL
and,DT,O
the,NN,O
latter,VBG,O
shall,DT,O
be,NN,O
charged,VBN,O
at,IN,O
the,DT,O
appropriate,NN,O
tariff,CC,O
rates,DT,O
clause,JJ,O
16103,MD,O
is,VB,O
a,VBN,O
separate,IN,O
clause,DT,O
which,JJ,O
deals,NN,O
with,NNS,O
fuel,VBP,B-LEGAL
surcharge,CD,I-LEGAL
and,VBZ,O
it,DT,O
nowhere,JJ,O
lays,NN,O
down,WDT,O
that,VBZ,O
this,IN,O
additional,NN,O
surcharge,NN,O
will,CC,O
also,PRP,O
be,RB,O
levied,VBZ,O
at,RP,O
thrice,IN,O
the,DT,O
rate,JJ,B-LEGAL
per,NN,O
unit,MD,O
of,RB,O
the,VB,O
tariff,VBN,O
the,IN,O
two,NN,O
clauses,DT,O
namely,NN,O
169,IN,O
and,NN,O
16103,IN,O
have,DT,O
to,NN,O
be,DT,O
read,CD,O
separately,NNS,O
and,RB,O
there,CD,O
being,CC,O
no,CD,O
specific,VBP,O
provision,TO,O
for,VB,O
assessing,VBN,O
the,RB,O
fuel,CC,B-LEGAL
surcharge,RB,I-LEGAL
at,VBG,O
thrice,DT,O
the,JJ,O
rate,NN,B-LEGAL
per,IN,O
unit,VBG,O
it,DT,O
is,NN,O
not,NN,O
possible,IN,O
to,PDT,O
hold,DT,O
that,NN,O
in,IN,O
such,NN,O
a,PRP,O
case,VBZ,O
the,RB,O
fuel,JJ,B-LEGAL
surcharge,TO,I-LEGAL
should,VB,O
also,IN,O
be,IN,O
charged,PDT,O
at,DT,O
thrice,NN,O
the,DT,O
rate,NN,B-LEGAL
per,NN,O
unit,MD,O
18,RB,O
we,VB,O
are,VBN,O
therefore,IN,O
of,PDT,O
the,DT,O
opinion,NN,O
that,IN,O
the,NN,O
view,CD,O
taken,PRP,O
by,VBP,O
the,RB,O
high,IN,O
court,DT,O
is,NN,O
perfectly,IN,O
correct,DT,O
and,NN,O
calls,VBN,O
for,IN,O
no,DT,O
interference,JJ,O
in,NN,O
the,VBZ,O
result,RB,O
both,JJ,O
the,CC,O
appeals,VBZ,O
lack,IN,O
merit,DT,O
and,NN,O
are,IN,O
hereby,DT,O
dismissed,NN,O
no,DT,O
costs,DT,O
