vikramajit,NN,O
diligently,VBN,O
keep,TO,O
pace,RB,O
with,VB,O
time,NN,O
and,IN,O
the,NN,O
legal,CC,O
conundrums,DT,O
and,JJ,O
enigmas,NNS,O
it,CC,O
presents,VB,O
there,PRP,O
is,VBZ,O
no,EX,O
gainsaying,VBZ,O
that,DT,O
the,VBG,O
identity,IN,O
of,DT,O
the,NN,O
mother,IN,O
is,DT,O
never,NN,O
in,VBZ,O
doubt,RB,O
accordingly,IN,O
we,NN,O
direct,IN,O
that,PRP,O
if,VBP,O
a,IN,O
single,IN,O
parent,DT,O
unwed,JJ,O
mother,NN,O
applies,VBD,O
for,JJR,O
the,NNS,O
issuance,IN,O
of,DT,O
a,NN,O
birth,IN,O
certificate,DT,O
for,NN,O
a,NN,O
child,IN,O
born,DT,O
from,NN,O
her,NN,O
womb,IN,O
the,PRP$,O
authorities,NN,O
concerned,DT,O
may,NNS,O
only,VBN,O
require,MD,O
her,RB,O
to,VB,O
furnish,PRP,O
an,TO,O
affidavit,VB,O
to,DT,O
this,NN,O
effect,TO,O
and,DT,O
must,NN,O
thereupon,CC,O
issue,MD,O
the,VB,O
birth,VB,O
certificate,DT,O
unless,NN,O
there,NN,O
is,IN,O
a,EX,O
court,VBZ,O
direction,DT,O
to,NN,O
the,NN,O
contrary,TO,O
trite,DT,O
though,JJ,O
it,NN,O
is,IN,O
yet,PRP,O
we,VBZ,O
emphasise,RB,O
that,PRP,O
it,VBP,O
is,IN,O
the,PRP,O
responsibility,VBZ,O
of,DT,O
the,NN,O
state,IN,O
to,DT,O
ensure,NN,O
that,TO,O
no,VB,O
citizen,IN,O
suffers,DT,O
any,JJ,O
inconvenience,NNS,O
or,DT,O
disadvantage,NN,O
merely,CC,O
because,NN,O
the,RB,O
parents,IN,O
fail,DT,O
or,NNS,O
neglect,VBP,B-LEGAL
to,CC,O
register,VBP,O
the,TO,O
birth,VB,O
nay,DT,O
it,NN,O
is,NN,O
the,PRP,O
duty,VBZ,O
of,DT,O
the,NN,O
state,IN,O
to,DT,O
take,NN,O
requisite,TO,O
steps,VB,O
for,JJ,O
recording,NNS,O
every,IN,O
birth,VBG,O
of,DT,O
every,NN,O
citizen,IN,O
to,DT,O
remove,NN,O
any,TO,O
possible,VB,O
doubt,DT,O
the,JJ,O
direction,NN,O
pertaining,DT,O
to,NN,O
issuance,VBG,O
of,TO,O
the,NN,O
birth,IN,O
certificate,DT,O
is,NN,O
intendedly,NN,O
not,VBZ,O
restricted,RB,O
to,RB,O
the,VBN,O
circumstances,TO,O
or,DT,O
the,NNS,O
parties,CC,O
before,DT,O
us,NNS,O
20,IN,O
we,PRP,O
think,CD,O
it,PRP,O
necessary,VBP,O
to,PRP,O
also,JJ,O
underscore,TO,O
the,RB,O
fact,VB,O
that,DT,O
the,NN,O
guardian,IN,O
court,DT,O
as,JJ,O
well,NN,O
as,RB,O
the,RB,O
high,IN,O
court,DT,O
which,JJ,O
was,NN,O
in,WDT,O
seisin,VBD,O
of,IN,O
the,NN,O
appeal,IN,O
ought,DT,O
not,NN,O
to,MD,O
have,RB,O
lost,TO,O
sight,VB,O
of,VBN,O
the,NN,O
fact,IN,O
that,DT,O
they,NN,O
had,IN,O
been,PRP,O
called,VBD,O
upon,VBN,O
to,VBN,O
discharge,IN,O
their,TO,O
parens,VB,O
patriae,PRP$,O
jurisdiction,NNS,O
upon,VBP,O
a,NN,O
guardianship,IN,B-LEGAL
petition,DT,O
being,NN,O
laid,NN,O
before,VBG,O
the,VBN,O
court,IN,O
the,DT,O
concerned,NN,O
child,DT,O
ceases,JJ,O
to,NN,O
be,NNS,O
in,TO,O
the,VB,O
exclusive,IN,O
custody,DT,B-LEGAL
of,JJ,O
the,NN,O
parents,IN,O
thereafter,DT,O
until,NNS,O
the,RB,O
attainment,IN,O
of,DT,O
majority,NN,O
the,IN,O
child,NN,O
continues,DT,O
in,NN,O
curial,VBZ,O
curatorship,IN,O
having,JJ,O
received,NN,O
knowledge,VBG,O
of,VBN,O
a,NN,O
situation,IN,O
that,DT,O
vitally,NN,O
affected,WDT,O
the,RB,O
future,VBD,O
and,DT,O
welfare,NN,O
of,CC,O
a,NN,O
child,IN,O
the,DT,O
courts,NN,O
below,DT,O
could,NNS,O
be,NN,O
seen,MD,O
as,VB,O
having,VBN,O
been,IN,O
derelict,VBG,O
in,VBN,O
their,VBN,O
duty,IN,O
in,PRP$,O
merely,NN,O
dismissing,IN,O
the,RB,O
petition,VBG,O
without,DT,O
considering,NN,O
all,IN,O
the,VBG,O
problems,PDT,O
complexities,DT,O
and,NNS,O
complications,NNS,O
concerning,CC,O
the,NNS,O
child,VBG,O
brought,DT,O
within,NN,O
its,VBD,O
portals,IN,O
21,PRP$,O
the,NNS,O
appeal,CD,O
is,DT,O
therefore,NN,O
allowed,VBZ,O
the,RB,O
guardian,VBN,O
court,DT,O
is,JJ,O
directed,NN,O
to,VBZ,O
recall,VBN,O
the,TO,O
dismissal,VB,O
order,DT,O
passed,NN,O
by,NN,O
it,VBN,O
and,IN,O
thereafter,PRP,O
consider,CC,O
the,RB,O
appellant,VB,O
s,DT,O
application,NN,O
for,NN,O
guardianship,NN,B-LEGAL
expeditiously,IN,O
without,NN,O
requiring,RB,O
notice,IN,O
to,VBG,O
be,NN,O
given,TO,O
to,VB,O
the,VBN,O
putative,TO,B-LEGAL
father,DT,I-LEGAL
of,JJ,O
the,NN,O
child,IN,O
